date,open,high,low,close,volume,rsi
2020-07-10,54.310001,54.41,53.439999,53.759998,5414500.0,53.53602770909465
2020-07-09,54.5,54.990002,53.560001,53.970001,4203000.0,53.85398880977139
2020-07-08,53.709999,54.709999,53.619999,54.189999,6247800.0,54.18437449435364
2020-07-07,53.5,54.279999,53.43,53.470001,3747500.0,53.26480179879157
2020-07-06,53.849998,54.5,53.720001,54.099998,5180900.0,54.19759578144312
2020-07-02,53.630001,54.07,53.459999,53.799999,4591300.0,53.82019314119186
2020-07-01,52.830002,53.68,52.389999,53.32,5462000.0,53.215739456038186
2020-06-30,52.279999,52.919998,52.040001,52.889999,4621900.0,52.67188165242894
2020-06-29,53.369999,53.389999,52.709999,52.91,4526200.0,52.699807280007036
2020-06-26,53.080002,53.48,52.52,52.700001,6234700.0,52.44035691395085
2020-06-25,52.490002,53.119999,52.200001,53.009998,4948300.0,52.85980992339785
2020-06-24,52.919998,53.43,52.0,52.130001,6418600.0,51.786977701568624
2020-06-23,53.169998,55.189999,53.130001,54.25,10772000.0,54.72751539958944
2020-06-22,53.369999,53.529999,53.0,53.419998,3375400.0,53.71924699031598
2020-06-19,52.5,53.200001,52.41,53.02,6807200.0,53.22727627936632
2020-06-18,52.639999,52.830002,52.279999,52.66,3796100.0,52.78459278652669
2020-06-17,54.119999,54.25,53.77,53.900002,4919100.0,54.52662111805341
2020-06-16,54.18,54.209999,53.5,53.580002,5535500.0,54.143885429268245
2020-06-15,52.439999,52.990002,51.689999,52.639999,5711800.0,53.005218501717515
2020-06-12,52.18,52.25,50.950001,51.470001,5630300.0,51.53734506673027
2020-06-11,53.77,53.799999,51.43,51.57,4787000.0,51.672532192334984
2020-06-10,53.860001,54.259998,53.619999,53.639999,4582600.0,54.57669584315314
2020-06-09,52.799999,53.189999,52.68,52.73,4782300.0,53.4495447711366
2020-06-08,52.810001,53.0,51.380001,52.580002,9762600.0,53.26219968609613
2020-06-05,54.34,54.540001,53.740002,53.849998,6092400.0,55.10225423563534
2020-06-04,54.59,55.27,53.759998,53.869999,4483700.0,55.13165022111718
2020-06-03,54.549999,55.290001,54.459999,55.0,5464200.0,56.80965822555174
2020-06-02,54.490002,54.740002,54.099998,54.720001,4279400.0,56.488066290896306
2020-06-01,54.32,55.25,53.950001,55.16,5759800.0,57.14331354935277
2020-05-29,55.279999,55.610001,53.169998,54.599998,7585700.0,56.514154588689834
2020-05-28,53.619999,54.040001,53.419998,53.5,4445800.0,55.2495115138721
2020-05-27,51.950001,52.470001,50.810001,52.470001,7010200.0,54.02253555605417
2020-05-26,54.52,54.59,53.099998,53.110001,5626600.0,54.939800073298834
2020-05-22,54.709999,55.66,54.27,55.220001,6031200.0,58.12868373828637
2020-05-21,56.950001,57.439999,54.689999,55.279999,20428200.0,58.22285654283899
2020-05-20,54.330002,54.75,53.650002,53.779999,4038000.0,56.496047590109036
2020-05-19,53.389999,54.07,53.169998,53.57,3271200.0,56.24793077893437
2020-05-18,53.639999,53.990002,53.34,53.450001,4924100.0,56.10774568448129
2020-05-15,52.580002,53.41,52.540001,53.41,3716800.0,56.06175549067206
2020-05-14,53.990002,54.459999,53.200001,53.5,4998300.0,56.191576896950366
2020-05-13,54.82,55.59,54.59,55.310001,3431200.0,58.878781994858976
2020-05-12,54.43,54.84,53.900002,54.110001,2221500.0,57.56012388726058
2020-05-11,53.029999,54.130001,52.950001,53.950001,3095300.0,57.38154556122449
2020-05-08,53.099998,53.560001,52.959999,53.290001,1657700.0,56.644060426005545
2020-05-07,53.490002,53.639999,52.57,52.740002,2626600.0,56.022577231006096
2020-05-06,54.060001,54.709999,53.93,54.040001,6604600.0,57.94662627196504
2020-05-05,52.630001,53.799999,52.439999,53.470001,4579300.0,57.31673057094958
2020-05-04,52.220001,52.349998,51.759998,52.349998,2852900.0,56.0490600984304
2020-05-01,52.029999,52.029999,51.259998,51.860001,3206400.0,55.48219099172289
2020-04-30,53.970001,54.0,51.610001,52.279999,5863600.0,56.08987664633125
2020-04-29,52.02,52.02,50.66,50.720001,3786000.0,54.26655978673117
2020-04-28,52.32,52.32,50.860001,50.970001,5767500.0,54.622775685113204
2020-04-27,51.610001,51.84,51.279999,51.48,2105000.0,55.34912775929504
2020-04-24,50.700001,51.259998,50.540001,51.18,2087600.0,55.00420379992617
